09/06/2019,20:25:00,raw_aero1,1723.00,,G
09/06/2019,20:30:00,raw_aero2,nan,,G
09/06/2019,20:30:00,raw_cloud1,nan,,G
09/06/2019,20:30:00,raw_aero1,1738.00,,G
09/06/2019,20:35:00,raw_aero2,nan,,G
09/06/2019,20:35:00,raw_cloud1,nan,,G
09/06/2019,20:35:00,raw_aero1,1768.00,,G
09/06/2019,20:40:00,raw_aero2,nan,,G
09/06/2019,20:40:00,raw_cloud1,nan,,G
09/06/2019,20:40:00,raw_aero1,1798.00,,G
09/06/2019,20:45:00,raw_aero2,nan,,G
09/06/2019,20:45:00,raw_cloud1,nan,,G
09/06/2019,20:45:00,raw_aero1,1798.00,,G
09/06/2019,20:50:00,raw_aero2,nan,,G
09/06/2019,20:50:00,raw_cloud1,nan,,G
09/06/2019,20:50:00,raw_aero1,1798.00,,G
09/06/2019,20:55:00,raw_aero2,nan,,G
09/06/2019,20:55:00,raw_cloud1,nan,,G
09/06/2019,20:55:00,raw_aero1,1813.00,,G
09/06/2019,21:00:00,raw_aero2,nan,,G
09/06/2019,21:00:00,raw_cloud1,nan,,G
09/06/2019,21:00:00,aero1_hr_mn,1790.50,,G
09/06/2019,21:00:00,aero2_hr_mn,nan,,G
09/06/2019,21:00:00,raw_aero1,1798.00,,G
09/06/2019,21:05:00,raw_aero2,nan,,G
09/06/2019,21:05:00,raw_cloud1,nan,,G
09/06/2019,21:05:00,raw_aero1,1798.00,,G
09/06/2019,21:10:00,raw_aero2,nan,,G
09/06/2019,21:10:00,raw_cloud1,nan,,G
09/06/2019,21:10:00,raw_aero1,1798.00,,G
09/06/2019,21:15:00,raw_aero2,nan,,G
09/06/2019,21:15:00,raw_cloud1,nan,,G
09/06/2019,21:15:00,raw_aero1,1783.00,,G
09/06/2019,21:20:00,raw_aero2,nan,,G
09/06/2019,21:20:00,raw_cloud1,nan,,G
09/06/2019,21:20:00,raw_aero1,1768.00,,G
09/06/2019,21:25:00,raw_aero2,nan,,G
09/06/2019,21:25:00,raw_cloud1,nan,,G
09/06/2019,21:25:00,raw_aero1,1723.00,,G
09/06/2019,21:30:00,raw_aero2,nan,,G
09/06/2019,21:30:00,raw_cloud1,nan,,G
09/06/2019,21:30:00,raw_aero1,1693.00,,G
09/06/2019,21:35:00,raw_aero2,nan,,G
09/06/2019,21:35:00,raw_cloud1,nan,,G
09/06/2019,21:35:00,raw_aero1,1723.00,,G
09/06/2019,21:40:00,raw_aero2,nan,,G
09/06/2019,21:40:00,raw_cloud1,nan,,G
09/06/2019,21:40:00,raw_aero1,1678.00,,G
09/06/2019,21:45:00,raw_aero2,nan,,G
09/06/2019,21:45:00,raw_cloud1,nan,,G
09/06/2019,21:45:00,raw_aero1,1274.00,,G
09/06/2019,21:50:00,raw_aero2,1663.00,,G
09/06/2019,21:50:00,raw_cloud1,nan,,G
09/06/2019,21:50:00,raw_aero1,1199.00,,G
09/06/2019,21:55:00,raw_aero2,1648.00,,G
09/06/2019,21:55:00,raw_cloud1,nan,,G
09/06/2019,21:55:00,raw_aero1,1214.00,,G
09/06/2019,22:00:00,raw_aero2,1603.00,,G
09/06/2019,22:00:00,raw_cloud1,nan,,G
09/06/2019,22:00:00,aero1_hr_mn,1620.75,,G
09/06/2019,22:00:00,aero2_hr_mn,1638.00,,G
09/06/2019,22:00:00,raw_aero1,1214.00,,G
09/06/2019,22:05:00,raw_aero2,1618.00,,G
09/06/2019,22:05:00,raw_cloud1,nan,,G
09/06/2019,22:05:00,raw_aero1,1603.00,,G
09/06/2019,22:10:00,raw_aero2,nan,,G
09/06/2019,22:10:00,raw_cloud1,nan,,G
09/06/2019,22:10:00,raw_aero1,1618.00,,G
09/06/2019,22:15:00,raw_aero2,nan,,G
09/06/2019,22:15:00,raw_cloud1,nan,,G
09/06/2019,22:15:00,raw_aero1,1558.00,,G
09/06/2019,22:20:00,raw_aero2,nan,,G
09/06/2019,22:20:00,raw_cloud1,nan,,G
09/06/2019,22:20:00,raw_aero1,1543.00,,G
09/06/2019,22:25:00,raw_aero2,nan,,G
09/06/2019,22:25:00,raw_cloud1,nan,,G
09/06/2019,22:25:00,raw_aero1,1499.00,,G
09/06/2019,22:30:00,raw_aero2,nan,,G
09/06/2019,22:30:00,raw_cloud1,nan,,G
09/06/2019,22:30:00,raw_aero1,1513.00,,G
09/06/2019,22:35:00,raw_aero2,nan,,G
09/06/2019,22:35:00,raw_cloud1,nan,,G
09/06/2019,22:35:00,raw_aero1,1543.00,,G
09/06/2019,22:40:00,raw_aero2,nan,,G
09/06/2019,22:40:00,raw_cloud1,nan,,G
09/06/2019,22:40:00,raw_aero1,1558.00,,G
09/06/2019,22:45:00,raw_aero2,nan,,G
09/06/2019,22:45:00,raw_cloud1,nan,,G
09/06/2019,22:45:00,raw_aero1,1588.00,,G
